"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"08.05.2001","Tue","4.53891","4.46875","4.17750","4.13125","4.09875","4.06000","4.20000"
"09.05.2001","Wed","4.52641","4.39750","4.16750","4.11625","4.08500","4.04000","4.17250"
"10.05.2001","Thu","4.51250","4.17875","4.12625","4.09000","4.06000","4.03000","4.16000"
"11.05.2001","Fri","4.49125","4.15078","4.12250","4.09500","4.07000","4.06000","4.22500"
"14.05.2001","Mon","4.50250","4.16625","4.15125","4.13250","4.12125","4.14000","4.34250"
"15.05.2001","Tue","4.36688","4.14500","4.13500","4.12000","4.10313","4.10000","4.29000"
"16.05.2001","Wed","4.13500","4.10500","4.08125","4.05375","4.03000","4.00000","4.20000"
"17.05.2001","Thu","4.08750","4.09547","4.08375","4.06000","4.04000","4.02313","4.23000"
"18.05.2001","Fri","4.04516","4.09250","4.09000","4.07000","4.05500","4.05000","4.28000"
"21.05.2001","Mon","4.07031","4.09000","4.09000","4.08000","4.07625","4.08588","4.35000"
"22.05.2001","Tue","4.06531","4.08625","4.09000","4.07875","4.07500","4.08375","4.34625"
"23.05.2001","Wed","4.05781","4.08375","4.08875","4.07750","4.07000","4.06875","4.31000"
"24.05.2001","Thu","4.04000","4.09297","4.08000","4.06750","4.05625","4.04250","4.27875"
"25.05.2001","Fri","3.99813","4.09297","4.06375","4.05000","4.03000","4.01125","4.25250"
"29.05.2001","Tue","4.11625","4.09547","4.05625","4.02875","4.00000","3.99000","4.25000"
"30.05.2001","Wed","4.14953","4.08750","4.06000","4.03000","4.00000","3.99000","4.26000"
"31.05.2001","Thu","4.22875","4.08625","4.05750","4.02000","3.99000","3.98000","4.24250"
"01.06.2001","Fri","4.13063","4.07875","4.03625","3.97250","3.94250","3.93000","4.16750"
"04.06.2001","Mon","4.07531","4.07625","4.03125","3.97000","3.94000","3.93000","4.17000"
"05.06.2001","Tue","4.07031","4.07750","4.03125","3.97000","3.94000","3.94000","4.18000"
"06.06.2001","Wed","4.04891","4.06625","4.02000","3.95875","3.92750","3.92000","4.15500"
"07.06.2001","Thu","4.03891","4.07531","4.01125","3.94750","3.91813","3.91250","4.14250"
"08.06.2001","Fri","3.99750","4.07750","4.01000","3.94375","3.91563","3.91000","4.14875"
"11.06.2001","Mon","4.05500","4.07531","4.00000","3.94000","3.91000","3.90875","4.14000"
"12.06.2001","Tue","4.06156","4.07156","3.99000","3.92750","3.89875","3.88250","4.10438"
"13.06.2001","Wed","4.08031","4.08500","3.98000","3.92000","3.89000","3.88000","4.10000"
"14.06.2001","Thu","4.07625","4.07281","3.97000","3.90875","3.87750","3.85875","4.07000"
"15.06.2001","Fri","4.12250","4.07031","3.95000","3.89000","3.85125","3.84000","4.04000"
"18.06.2001","Mon","4.05500","4.05875","3.88125","3.83625","3.78688","3.76125","3.96000"
"19.06.2001","Tue","4.00875","4.00625","3.85000","3.79875","3.75750","3.74875","3.94250"
"20.06.2001","Wed","3.96984","3.95500","3.83375","3.78375","3.75000","3.74000","3.94000"
"21.06.2001","Thu","3.97859","3.92500","3.80500","3.76500","3.73875","3.73000","3.93625"
"22.06.2001","Fri","3.99000","3.87250","3.79000","3.76000","3.73000","3.73000","3.94000"
"25.06.2001","Mon","4.02250","3.84000","3.76000","3.73375","3.70500","3.68000","3.89250"
"26.06.2001","Tue","4.01766","3.82031","3.75000","3.72750","3.70000","3.68000","3.89125"
"27.06.2001","Wed","3.83922","3.80250","3.75125","3.73000","3.71000","3.71000","3.94000"
"28.06.2001","Thu","3.84922","3.86938","3.83500","3.81000","3.79000","3.83000","4.05250"
"29.06.2001","Fri","4.24000","3.88000","3.86250","3.84313","3.83625","3.90875","4.18375"
"02.07.2001","Mon","4.12313","3.87750","3.86000","3.84000","3.83000","3.90000","4.18750"
"03.07.2001","Tue","3.90000","3.85625","3.85000","3.83000","3.82000","3.88000","4.14625"
"04.07.2001","Wed","3.90000","3.84875","3.85000","3.83625","3.82750","3.89938","4.17000"
"05.07.2001","Thu","3.85422","3.84875","3.85000","3.83000","3.82000","3.89000","4.15625"
"06.07.2001","Fri","3.77641","3.84547","3.84813","3.82625","3.81000","3.87625","4.14000"
"09.07.2001","Mon","3.82031","3.84625","3.83125","3.81000","3.79000","3.83750","4.06625"
"10.07.2001","Tue","3.79750","3.84250","3.83000","3.81000","3.79000","3.83688","4.07000"
"11.07.2001","Wed","3.80391","3.83250","3.83000","3.79000","3.76000","3.79250","4.00000"
"12.07.2001","Thu","3.80500","3.83000","3.83000","3.80000","3.77000","3.82000","4.05000"
"13.07.2001","Fri","3.76625","3.83000","3.82875","3.79000","3.75875","3.79750","4.01500"
"16.07.2001","Mon","3.90203","3.82875","3.83000","3.79000","3.76000","3.80625","4.03000"
"17.07.2001","Tue","3.81875","3.82875","3.82875","3.79000","3.76000","3.80500","4.03000"
"18.07.2001","Wed","3.78891","3.82625","3.82875","3.79000","3.76000","3.80375","4.02750"
"19.07.2001","Thu","3.77750","3.82500","3.81000","3.75000","3.71000","3.73438","3.90563"
"20.07.2001","Fri","3.77766","3.82406","3.80125","3.74750","3.70875","3.72938","3.89000"
"23.07.2001","Mon","3.81281","3.82625","3.79250","3.74000","3.70000","3.72125","3.89375"
"24.07.2001","Tue","3.81406","3.82625","3.79375","3.74000","3.70000","3.72000","3.89125"
"25.07.2001","Wed","3.81906","3.82875","3.79000","3.74000","3.70000","3.72125","3.89250"
"26.07.2001","Thu","3.82531","3.82875","3.78375","3.74000","3.70500","3.73000","3.91500"
"27.07.2001","Fri","3.83031","3.83375","3.77500","3.73000","3.69625","3.71625","3.88750"
"30.07.2001","Mon","3.85000","3.82875","3.76000","3.71375","3.67875","3.69813","3.83500"
"31.07.2001","Tue","3.96625","3.83000","3.75000","3.70875","3.67000","3.68875","3.82000"
"01.08.2001","Wed","3.90375","3.82625","3.74000","3.69750","3.65625","3.66875","3.79813"
"02.08.2001","Thu","3.81750","3.81875","3.73000","3.69000","3.65000","3.66000","3.80875"
"03.08.2001","Fri","3.76250","3.81531","3.73000","3.69000","3.65625","3.66625","3.83750"
"06.08.2001","Mon","3.80781","3.81156","3.72000","3.68000","3.65000","3.66000","3.82000"
"07.08.2001","Tue","3.80250","3.81656","3.71000","3.67000","3.64375","3.65500","3.80250"
"08.08.2001","Wed","3.79750","3.81531","3.70625","3.66875","3.63750","3.66000","3.82000"
"09.08.2001","Thu","3.79391","3.80750","3.67250","3.63000","3.59500","3.60000","3.72250"
"10.08.2001","Fri","3.75750","3.80016","3.66000","3.62000","3.58875","3.59000","3.72313"
"13.08.2001","Mon","3.80781","3.78391","3.64000","3.60000","3.57000","3.56938","3.68500"
"14.08.2001","Tue","3.81531","3.76250","3.63000","3.59000","3.56000","3.56000","3.68000"
"15.08.2001","Wed","3.89625","3.73750","3.62000","3.58375","3.56000","3.56313","3.71000"
"16.08.2001","Thu","3.81406","3.64750","3.61000","3.58000","3.56125","3.58063","3.75250"
"17.08.2001","Fri","3.77250","3.61500","3.60000","3.57000","3.54750","3.56000","3.70000"
"20.08.2001","Mon","3.75875","3.58875","3.58000","3.55000","3.52875","3.52750","3.66000"
"21.08.2001","Tue","3.61625","3.58625","3.58000","3.55000","3.52750","3.53750","3.69000"
"22.08.2001","Wed","3.57625","3.58000","3.57750","3.54000","3.51250","3.51250","3.65688"
"23.08.2001","Thu","3.58500","3.58438","3.58000","3.54375","3.51250","3.51625","3.67000"
"24.08.2001","Fri","3.56000","3.58625","3.58000","3.54750","3.51750","3.52000","3.67625"
"28.08.2001","Tue","3.58156","3.59172","3.58000","3.55375","3.52500","3.52875","3.69000"
"29.08.2001","Wed","3.59250","3.61000","3.58000","3.54000","3.50000","3.49500","3.61625"
"30.08.2001","Thu","3.59422","3.58672","3.58375","3.53000","3.49000","3.48000","3.60000"
"31.08.2001","Fri","3.74250","3.58297","3.58125","3.52000","3.46250","3.45250","3.56375"
"03.09.2001","Mon","3.74250","3.58547","3.57875","3.52000","3.46563","3.46000","3.58188"
"04.09.2001","Tue","3.71609","3.58125","3.57250","3.52000","3.46625","3.46500","3.58750"
"05.09.2001","Wed","3.62813","3.57875","3.58000","3.55000","3.52000","3.55000","3.72000"
"06.09.2001","Thu","3.59422","3.58000","3.57688","3.54688","3.52000","3.54000","3.70313"
"07.09.2001","Fri","3.52500","3.57406","3.57000","3.52000","3.48625","3.48750","3.61125"
"10.09.2001","Mon","3.55906","3.55875","3.50125","3.42625","3.36000","3.32250","3.43000"
"11.09.2001","Tue","3.55906","3.56000","3.49000","3.42000","3.36000","3.34000","3.46000"
"12.09.2001","Wed","4.93750","4.00000","3.50125","3.29875","3.15625","3.09375","3.15500"
"13.09.2001","Thu","5.36000","4.06250","3.48750","3.28125","3.15000","3.09000","3.15000"
"14.09.2001","Fri","4.50000","4.02750","3.49625","3.29000","3.15000","3.08000","3.13500"
"17.09.2001","Mon","3.71500","3.56750","3.38375","3.20500","3.11000","3.03000","3.05375"
"18.09.2001","Tue","3.06625","3.07250","3.05750","3.01625","2.96500","2.89375","2.92250"
"19.09.2001","Wed","1.94750","2.61875","2.78500","2.78375","2.78313","2.74250","2.85250"
"20.09.2001","Thu","1.93250","2.74375","2.61375","2.60750","2.60250","2.59375","2.74125"
"21.09.2001","Fri","2.35875","2.99375","2.66125","2.63875","2.61500","2.58500","2.72625"
"24.09.2001","Mon","2.89375","2.94625","2.64375","2.62000","2.60000","2.57625","2.75875"
"25.09.2001","Tue","3.11750","3.06406","2.66625","2.62625","2.60000","2.56500","2.71250"
"26.09.2001","Wed","3.27500","3.13375","2.66375","2.62000","2.59125","2.55125","2.68250"
"27.09.2001","Thu","3.18844","2.78625","2.63875","2.60000","2.60000","2.53375","2.65250"
"28.09.2001","Fri","3.56531","2.66094","2.63000","2.59000","2.59000","2.52250","2.64250"
"01.10.2001","Mon","3.35000","2.65203","2.63750","2.60000","2.60000","2.54000","2.68000"
"02.10.2001","Tue","2.75000","2.63750","2.63750","2.60000","2.59250","2.53000","2.66000"
"03.10.2001","Wed","2.58250","2.59000","2.58875","2.52625","2.50000","2.41500","2.53250"
"04.10.2001","Thu","2.55016","2.58375","2.58000","2.52000","2.50000","2.42375","2.56000"
"05.10.2001","Fri","2.48875","2.57625","2.56250","2.50000","2.48125","2.39250","2.52500"
"08.10.2001","Mon","2.48875","2.57750","2.54125","2.47000","2.44000","2.33375","2.45000"
"09.10.2001","Tue","2.56906","2.57656","2.53125","2.46000","2.43125","2.34000","2.47000"
"10.10.2001","Wed","2.56281","2.57281","2.53125","2.46000","2.43000","2.35875","2.49875"
"11.10.2001","Thu","2.52500","2.56781","2.52500","2.45250","2.43000","2.37125","2.54625"
"12.10.2001","Fri","2.49500","2.56781","2.52938","2.46000","2.45625","2.42250","2.62375"
"15.10.2001","Mon","2.57156","2.56781","2.51750","2.45000","2.43125","2.38000","2.56750"
"16.10.2001","Tue","2.54375","2.56531","2.51000","2.43750","2.42000","2.36000","2.53000"
"17.10.2001","Wed","2.54016","2.56531","2.50125","2.43000","2.41000","2.36000","2.53500"
"18.10.2001","Thu","2.54000","2.56375","2.46250","2.40375","2.39000","2.35250","2.53625"
"19.10.2001","Fri","2.49875","2.55500","2.44500","2.38750","2.36625","2.32125","2.50250"
"22.10.2001","Mon","2.54750","2.55250","2.42625","2.37000","2.35250","2.31500","2.50000"
"23.10.2001","Tue","2.55000","2.55906","2.42000","2.36000","2.35000","2.32125","2.52750"
"24.10.2001","Wed","2.54375","2.56031","2.40750","2.34250","2.33000","2.30125","2.50000"
"25.10.2001","Thu","2.54625","2.56281","2.37625","2.32000","2.31000","2.27000","2.44875"
"26.10.2001","Fri","2.53000","2.55906","2.35375","2.29375","2.28000","2.23250","2.40000"
"29.10.2001","Mon","2.56406","2.54875","2.34250","2.28000","2.27000","2.22000","2.37375"
"30.10.2001","Tue","2.58875","2.50000","2.32000","2.28000","2.23000","2.17125","2.31250"
"31.10.2001","Wed","2.70500","2.43344","2.28750","2.25000","2.20000","2.14625","2.27188"
"01.11.2001","Thu","2.62563","2.33125","2.28000","2.25000","2.21000","2.16750","2.29250"
"02.11.2001","Fri","2.52750","2.30656","2.27000","2.24000","2.20000","2.16000","2.29875"
"05.11.2001","Mon","2.54141","2.23750","2.22000","2.20000","2.16500","2.12000","2.24625"
"06.11.2001","Tue","2.28766","2.19375","2.19000","2.17125","2.13500","2.09000","2.22000"
"07.11.2001","Wed","2.08875","2.08750","2.09063","2.05250","2.00000","1.94625","2.06000"
"08.11.2001","Thu","2.07906","2.08625","2.09000","2.05000","1.99875","1.94750","2.06375"
"09.11.2001","Fri","2.03875","2.08875","2.09125","2.06125","2.01625","1.97000","2.12000"
"12.11.2001","Mon","2.03875","2.09000","2.09000","2.07000","2.02500","1.99000","2.15000"
"13.11.2001","Tue","2.09422","2.09000","2.08000","2.05500","2.01125","1.97375","2.14813"
"14.11.2001","Wed","2.11125","2.08875","2.08125","2.06000","2.02125","2.00125","2.21125"
"15.11.2001","Thu","2.15953","2.09422","2.10000","2.10000","2.10000","2.10500","2.40375"
"16.11.2001","Fri","2.06156","2.09047","2.10250","2.12750","2.13875","2.17000","2.50250"
"19.11.2001","Mon","2.08500","2.09125","2.10375","2.14000","2.15000","2.19000","2.54375"
"20.11.2001","Tue","2.09500","2.09375","2.09000","2.10313","2.11313","2.14188","2.45563"
"21.11.2001","Wed","2.11625","2.09750","2.10000","2.12000","2.13000","2.18375","2.53125"
"22.11.2001","Thu","2.11625","2.12438","2.10750","2.13875","2.16250","2.24625","2.65875"
"23.11.2001","Fri","2.09000","2.11375","2.10875","2.13750","2.15625","2.22250","2.62000"
"26.11.2001","Mon","2.09422","2.12000","2.10813","2.13750","2.15563","2.22125","2.64375"
"27.11.2001","Tue","2.10625","2.12688","2.11000","2.15000","2.16750","2.24000","2.71000"
"28.11.2001","Wed","2.11938","2.12188","2.08000","2.09875","2.09625","2.12875","2.52000"
"29.11.2001","Thu","2.12438","2.11625","2.14375","2.10750","2.08125","2.09750","2.49375"
"30.11.2001","Fri","2.18594","2.10922","2.11875","2.06375","2.03188","2.03000","2.38625"
"03.12.2001","Mon","2.15453","2.08750","2.10625","2.04375","2.00750","2.00125","2.34125"
"04.12.2001","Tue","2.08125","2.04625","2.09125","2.03000","2.00000","2.00000","2.35250"
"05.12.2001","Wed","2.03391","1.97234","2.04375","1.99750","1.98125","1.99875","2.35750"
"06.12.2001","Thu","1.99500","1.92500","2.04250","2.01625","2.02000","2.10625","2.59125"
"07.12.2001","Fri","1.92375","1.88000","2.02250","2.01125","2.00375","2.08625","2.57000"
"10.12.2001","Mon","1.92500","1.85750","1.94125","1.93125","1.93000","1.98375","2.44125"
"11.12.2001","Tue","1.86625","1.85000","1.92000","1.90875","1.90000","1.93000","2.35750"
"12.12.2001","Wed","1.82531","1.83031","1.89750","1.88000","1.86313","1.90875","2.30875"
"13.12.2001","Thu","1.82531","1.82406","1.89563","1.88000","1.87000","1.91750","2.31625"
"14.12.2001","Fri","1.82031","1.82625","1.91000","1.90000","1.89500","1.96000","2.41000"
"17.12.2001","Mon","1.92078","1.83172","1.92000","1.91000","1.90125","1.99563","2.45875"
"18.12.2001","Tue","1.83125","1.83000","1.93250","1.92000","1.91000","1.99688","2.42250"
"19.12.2001","Wed","1.82031","1.83281","1.93125","1.92000","1.90250","1.98000","2.39000"
"20.12.2001","Thu","1.79141","1.83250","1.93125","1.92000","1.90250","1.98000","2.39250"
"21.12.2001","Fri","1.77000","2.12500","1.93000","1.92000","1.90000","1.98000","2.39875"
"24.12.2001","Mon","1.79875","2.12813","1.92563","1.91563","1.90375","1.98250","2.42438"
"27.12.2001","Thu","1.96984","2.11813","1.93000","1.91750","1.90875","2.00750","2.50125"
"28.12.2001","Fri","1.99125","1.90000","1.87375","1.87500","1.88125","1.98125","2.44125"
"31.12.2001","Mon","2.05141","1.89125","1.87375","1.87500","1.88125","1.98125","2.44250"
"02.01.2002","Wed","1.95734","1.86375","1.86000","1.86000","1.86375","1.96250","2.40000"
"03.01.2002","Thu","1.86375","1.84797","1.86625","1.86875","1.87563","2.00000","2.45500"
"04.01.2002","Fri","1.78766","1.84422","1.86000","1.86000","1.87000","1.98250","2.44063"
"07.01.2002","Mon","1.82031","1.84422","1.85250","1.86000","1.87000","1.98000","2.43000"
"08.01.2002","Tue","1.79141","1.83250","1.84000","1.84000","1.84250","1.93250","2.34500"
"09.01.2002","Wed","1.76625","1.82500","1.84000","1.84000","1.84375","1.94250","2.37125"
"10.01.2002","Thu","1.77250","1.82500","1.83000","1.83000","1.83125","1.93500","2.35000"
"11.01.2002","Fri","1.78500","1.82375","1.82000","1.82250","1.82688","1.92750","2.34000"
"14.01.2002","Mon","1.82281","1.81656","1.74125","1.73000","1.72375","1.79125","2.13000"
"15.01.2002","Tue","1.89313","1.81281","1.74000","1.73000","1.72375","1.80000","2.14750"
"16.01.2002","Wed","1.78891","1.79266","1.73125","1.72375","1.71563","1.79063","2.13000"
"17.01.2002","Thu","1.77141","1.78516","1.73875","1.73875","1.74000","1.84000","2.21125"
"18.01.2002","Fri","1.72859","1.78891","1.75000","1.76000","1.77000","1.88125","2.28750"
"21.01.2002","Mon","1.72859","1.78891","1.76125","1.77500","1.79625","1.91625","2.31500"
"22.01.2002","Tue","1.81031","1.78766","1.76125","1.78000","1.80000","1.92250","2.33375"
"23.01.2002","Wed","1.85422","1.79500","1.76000","1.78000","1.80000","1.92250","2.33875"
"24.01.2002","Thu","1.84422","1.79391","1.77000","1.79000","1.81000","1.94000","2.37875"
"25.01.2002","Fri","1.79766","1.82656","1.82750","1.84375","1.87000","2.02000","2.50000"
"28.01.2002","Mon","1.83125","1.82750","1.83000","1.84625","1.87000","2.02250","2.50125"
"29.01.2002","Tue","1.86375","1.84547","1.83000","1.85000","1.87000","2.02000","2.50000"
